code;name;url
PA0001748;Flunarizina;https://pe.ivademecum.com/principio-activo-flunarizina.html
PA0001751;Fluocinolona;https://pe.ivademecum.com/principio-activo-fluocinolona.html
PA0001752;Fluocinónida;https://pe.ivademecum.com/principio-activo-fluocinonida.html
PA0001756;Fluoresceína;https://pe.ivademecum.com/principio-activo-fluoresceina.html
PA0001758;Fluorometolona;https://pe.ivademecum.com/principio-activo-fluorometolona.html
PA0001760;Fluorouracilo;https://pe.ivademecum.com/principio-activo-fluorouracilo.html
PA0001762;Fluoxetina;https://pe.ivademecum.com/principio-activo-fluoxetina.html
PA0001771;Flutamida;https://pe.ivademecum.com/principio-activo-flutamida.html
PA0001772;Fluticasona;https://pe.ivademecum.com/principio-activo-fluticasona.html
PA0001778;Fluvoxamina;https://pe.ivademecum.com/principio-activo-fluvoxamina.html
PA0001781;Fólico ácido;https://pe.ivademecum.com/principio-activo-folico-acido.html
PA0001784;Fondaparinux sódico;https://pe.ivademecum.com/principio-activo-fondaparinux-sodico.html
PA0001788;Formoterol;https://pe.ivademecum.com/principio-activo-formoterol.html
PA0001791;Fosaprepitant;https://pe.ivademecum.com/principio-activo-fosaprepitant.html
PA0001801;Fosfomicina;https://pe.ivademecum.com/principio-activo-fosfomicina.html
PA0001821;Fulvestrant;https://pe.ivademecum.com/principio-activo-fulvestrant.html
PA0001824;Furazolidona;https://pe.ivademecum.com/principio-activo-furazolidona.html
PA0001826;Furosemida;https://pe.ivademecum.com/principio-activo-furosemida.html
PA0001828;Fusídico ácido;https://pe.ivademecum.com/principio-activo-fusidico-acido.html
PA0001829;GABA;https://pe.ivademecum.com/principio-activo-gaba.html
PA0001830;Gabapentín;https://pe.ivademecum.com/principio-activo-gabapentin.html
PA0001835;Gadolinio DTPA;https://pe.ivademecum.com/principio-activo-gadolinio-dtpa.html
PA0001836;Gadoversetamida;https://pe.ivademecum.com/principio-activo-gadoversetamida.html
PA0001841;Galantamina;https://pe.ivademecum.com/principio-activo-galantamina.html
PA0001846;Ganciclovir;https://pe.ivademecum.com/principio-activo-ganciclovir.html
PA0001848;Ganirélix;https://pe.ivademecum.com/principio-activo-ganirelix.html
PA0001853;Gatifloxacina;https://pe.ivademecum.com/principio-activo-gatifloxacina.html
PA0001858;Gemcitabina;https://pe.ivademecum.com/principio-activo-gemcitabina.html
PA0001859;Gemfibrozil;https://pe.ivademecum.com/principio-activo-gemfibrozil.html
PA0001863;Gentamicina;https://pe.ivademecum.com/principio-activo-gentamicina.html
PA0001869;Ginkgo biloba;https://pe.ivademecum.com/principio-activo-ginkgo-biloba.html
PA0001873;Glibenclamida;https://pe.ivademecum.com/principio-activo-glibenclamida.html
PA0001877;Glicerina;https://pe.ivademecum.com/principio-activo-glicerina.html
PA0001881;Gliclazida;https://pe.ivademecum.com/principio-activo-gliclazida.html
PA0001888;Glimepirida;https://pe.ivademecum.com/principio-activo-glimepirida.html
PA0001909;Glucosamina;https://pe.ivademecum.com/principio-activo-glucosamina.html
PA0001919;Golimumab;https://pe.ivademecum.com/principio-activo-golimumab.html
PA0001922;Gonadotropina coriónica humana;https://pe.ivademecum.com/principio-activo-gonadotropina-corionica-humana.html
PA0001924;Goserelín;https://pe.ivademecum.com/principio-activo-goserelin.html
PA0001928;Gramicidina;https://pe.ivademecum.com/principio-activo-gramicidina.html
PA0001930;Granisetrón;https://pe.ivademecum.com/principio-activo-granisetron.html
PA0001933;Griseofulvina;https://pe.ivademecum.com/principio-activo-griseofulvina.html
PA0001934;Guaifenesina;https://pe.ivademecum.com/principio-activo-guaifenesina.html
PA0001949;Haloperidol;https://pe.ivademecum.com/principio-activo-haloperidol.html
PA0001953;Hedera helix;https://pe.ivademecum.com/principio-activo-hedera-helix.html
PA0001962;Heparina;https://pe.ivademecum.com/principio-activo-heparina.html
PA0001969;Hesperidina;https://pe.ivademecum.com/principio-activo-hesperidina.html
PA0001989;Hidroclorotiazida;https://pe.ivademecum.com/principio-activo-hidroclorotiazida.html
PA0001990;Hidroclorotiazida + amilorida;https://pe.ivademecum.com/principio-activo-hidroclorotiazida-amilorida.html
PA0001992;Hidrocortisona;https://pe.ivademecum.com/principio-activo-hidrocortisona.html
PA0001997;Hidroquinona;https://pe.ivademecum.com/principio-activo-hidroquinona.html
PA0001998;Hidrosmina;https://pe.ivademecum.com/principio-activo-hidrosmina.html
PA0002003;Hidroxicloroquina;https://pe.ivademecum.com/principio-activo-hidroxicloroquina.html
PA0002010;Hidroxiprogesterona;https://pe.ivademecum.com/principio-activo-hidroxiprogesterona.html
PA0002014;Hidroxipropilmetilcelulosa;https://pe.ivademecum.com/principio-activo-hidroxipropilmetilcelulosa.html
PA0002017;Hidroxiurea;https://pe.ivademecum.com/principio-activo-hidroxiurea.html
PA0002018;Hidroxocobalamina;https://pe.ivademecum.com/principio-activo-hidroxocobalamina.html
PA0002020;Hierro;https://pe.ivademecum.com/principio-activo-hierro.html
PA0002025;Hierro dextrán;https://pe.ivademecum.com/principio-activo-hierro-dextran.html
PA0002028;Hierro fumarato;https://pe.ivademecum.com/principio-activo-hierro-fumarato.html
PA0002040;Hierro sulfato;https://pe.ivademecum.com/principio-activo-hierro-sulfato.html
PA0002045;Hilano;https://pe.ivademecum.com/principio-activo-hilano.html
PA0002046;Hioscina butilbromuro;https://pe.ivademecum.com/principio-activo-hioscina-butilbromuro.html
PA0002047;Hioscina butilbromuro + dipirona;https://pe.ivademecum.com/principio-activo-hioscina-butilbromuro-dipirona.html
PA0002052;Hipérico extracto;https://pe.ivademecum.com/principio-activo-hiperico-extracto.html
PA0002067;Homatropina;https://pe.ivademecum.com/principio-activo-homatropina.html
PA0002072;Hormona foliculoestimulante;https://pe.ivademecum.com/principio-activo-hormona-foliculoestimulante.html
PA0002084;Ibandrónico ácido;https://pe.ivademecum.com/principio-activo-ibandronico-acido.html
PA0002087;Ibuprofeno;https://pe.ivademecum.com/principio-activo-ibuprofeno.html
PA0002094;Idarrubicina;https://pe.ivademecum.com/principio-activo-idarrubicina.html
PA0002095;Idebenona;https://pe.ivademecum.com/principio-activo-idebenona.html
PA0002099;Ifosfamida;https://pe.ivademecum.com/principio-activo-ifosfamida.html
PA0002102;Iloprost;https://pe.ivademecum.com/principio-activo-iloprost.html
PA0002106;Imatinib;https://pe.ivademecum.com/principio-activo-imatinib.html
PA0002112;Imipenem + cilastatina;https://pe.ivademecum.com/principio-activo-imipenem-cilastatina.html
PA0002115;Imiquimod;https://pe.ivademecum.com/principio-activo-imiquimod.html
PA0002116;Indacaterol;https://pe.ivademecum.com/principio-activo-indacaterol.html
PA0002120;Indapamida;https://pe.ivademecum.com/principio-activo-indapamida.html
PA0002121;Indinavir;https://pe.ivademecum.com/principio-activo-indinavir.html
PA0002123;Indometacina;https://pe.ivademecum.com/principio-activo-indometacina.html
PA0002132;Infliximab;https://pe.ivademecum.com/principio-activo-infliximab.html
PA0002168;Inmunoglobulina humana;https://pe.ivademecum.com/principio-activo-inmunoglobulina-humana.html
PA0002171;Inosina;https://pe.ivademecum.com/principio-activo-inosina.html
PA0002190;Interferón alfa;https://pe.ivademecum.com/principio-activo-interferon-alfa.html
PA0002193;Interferón beta;https://pe.ivademecum.com/principio-activo-interferon-beta.html
PA0002209;Ipilimumab;https://pe.ivademecum.com/principio-activo-ipilimumab.html
PA0002211;Ipratropio bromuro;https://pe.ivademecum.com/principio-activo-ipratropio-bromuro.html
PA0002215;Irbesartán;https://pe.ivademecum.com/principio-activo-irbesartan.html
PA0002216;Irgasán;https://pe.ivademecum.com/principio-activo-irgasan.html
PA0002217;Irinotecán;https://pe.ivademecum.com/principio-activo-irinotecan.html
PA0002221;Isoconazol;https://pe.ivademecum.com/principio-activo-isoconazol.html
PA0002224;Isoflurano;https://pe.ivademecum.com/principio-activo-isoflurano.html
PA0002227;Isoniazida;https://pe.ivademecum.com/principio-activo-isoniazida.html
PA0002236;Isosorbide 5-mononitrato;https://pe.ivademecum.com/principio-activo-isosorbide-5-mononitrato.html
PA0002237;Isosorbide dinitrato;https://pe.ivademecum.com/principio-activo-isosorbide-dinitrato.html
PA0002239;Isotipendilo;https://pe.ivademecum.com/principio-activo-isotipendilo.html
PA0002240;Isotretinoína;https://pe.ivademecum.com/principio-activo-isotretinoina.html
PA0002242;Isoxsuprina;https://pe.ivademecum.com/principio-activo-isoxsuprina.html
PA0002245;Itraconazol;https://pe.ivademecum.com/principio-activo-itraconazol.html
PA0002247;Ivermectina;https://pe.ivademecum.com/principio-activo-ivermectina.html
PA0002257;Ketamina;https://pe.ivademecum.com/principio-activo-ketamina.html
PA0002259;Ketazolam;https://pe.ivademecum.com/principio-activo-ketazolam.html
PA0002260;Ketoconazol;https://pe.ivademecum.com/principio-activo-ketoconazol.html
PA0002261;Ketoprofeno;https://pe.ivademecum.com/principio-activo-ketoprofeno.html
PA0002262;Ketorolac;https://pe.ivademecum.com/principio-activo-ketorolac.html
PA0002263;Ketotifeno;https://pe.ivademecum.com/principio-activo-ketotifeno.html
PA0002272;Lacosamida;https://pe.ivademecum.com/principio-activo-lacosamida.html
PA0002275;Láctico ácido;https://pe.ivademecum.com/principio-activo-lactico-acido.html
PA0002289;Lactulosa;https://pe.ivademecum.com/principio-activo-lactulosa.html
PA0002291;Lamivudina;https://pe.ivademecum.com/principio-activo-lamivudina.html
PA0002293;Lamotrigina;https://pe.ivademecum.com/principio-activo-lamotrigina.html
PA0002298;Lansoprazol;https://pe.ivademecum.com/principio-activo-lansoprazol.html
PA0002300;Lapatinib;https://pe.ivademecum.com/principio-activo-lapatinib.html
PA0002307;Latanoprost;https://pe.ivademecum.com/principio-activo-latanoprost.html
PA0002324;Leflunomida;https://pe.ivademecum.com/principio-activo-leflunomida.html
PA0002325;Lenalidomida;https://pe.ivademecum.com/principio-activo-lenalidomida.html
PA0002331;Letrozol;https://pe.ivademecum.com/principio-activo-letrozol.html
PA0002334;Leucovorina cálcica;https://pe.ivademecum.com/principio-activo-leucovorina-calcica.html
PA0002335;Leuprolide acetato;https://pe.ivademecum.com/principio-activo-leuprolide-acetato.html
PA0002340;Levetiracetam;https://pe.ivademecum.com/principio-activo-levetiracetam.html
PA0002344;Levocetirizina;https://pe.ivademecum.com/principio-activo-levocetirizina.html
PA0002346;Levodopa + benserazida;https://pe.ivademecum.com/principio-activo-levodopa-benserazida.html
PA0002347;Levodopa + carbidopa;https://pe.ivademecum.com/principio-activo-levodopa-carbidopa.html
PA0002348;Levodropropizina;https://pe.ivademecum.com/principio-activo-levodropropizina.html
PA0004276;Levofloxacina;https://pe.ivademecum.com/principio-activo-levofloxacina.html
PA0002353;Levomepromazina;https://pe.ivademecum.com/principio-activo-levomepromazina.html
PA0002356;Levonorgestrel;https://pe.ivademecum.com/principio-activo-levonorgestrel.html
PA0002357;Levonorgestrel + etinilestradiol;https://pe.ivademecum.com/principio-activo-levonorgestrel-etinilestradiol.html
PA0002359;Levosimendán;https://pe.ivademecum.com/principio-activo-levosimendan.html
PA0002360;Levosulpirida;https://pe.ivademecum.com/principio-activo-levosulpirida.html
PA0002361;Levotiroxina sódica;https://pe.ivademecum.com/principio-activo-levotiroxina-sodica.html
PA0002366;Lidocaína;https://pe.ivademecum.com/principio-activo-lidocaina.html
PA0002368;Limeciclina;https://pe.ivademecum.com/principio-activo-limeciclina.html
PA0002371;Linagliptina;https://pe.ivademecum.com/principio-activo-linagliptina.html
PA0002372;Lincomicina;https://pe.ivademecum.com/principio-activo-lincomicina.html
PA0002376;Linezolid;https://pe.ivademecum.com/principio-activo-linezolid.html
PA0002393;Lisina clonixinato;https://pe.ivademecum.com/principio-activo-lisina-clonixinato.html
PA0002394;Lisinopril;https://pe.ivademecum.com/principio-activo-lisinopril.html
PA0002399;Litio carbonato;https://pe.ivademecum.com/principio-activo-litio-carbonato.html
PA0002414;Loperamida;https://pe.ivademecum.com/principio-activo-loperamida.html
PA0002419;Loratadina;https://pe.ivademecum.com/principio-activo-loratadina.html
PA0002420;Lorazepam;https://pe.ivademecum.com/principio-activo-lorazepam.html
PA0002423;Losartán;https://pe.ivademecum.com/principio-activo-losartan.html
PA0002425;Loteprednol;https://pe.ivademecum.com/principio-activo-loteprednol.html
PA0002426;Lovastatín;https://pe.ivademecum.com/principio-activo-lovastatin.html
PA0002439;Magaldrato;https://pe.ivademecum.com/principio-activo-magaldrato.html
PA0002447;Magnesio carbonato;https://pe.ivademecum.com/principio-activo-magnesio-carbonato.html
PA0002448;Magnesio citrato;https://pe.ivademecum.com/principio-activo-magnesio-citrato.html
PA0002449;Magnesio cloruro;https://pe.ivademecum.com/principio-activo-magnesio-cloruro.html
PA0002458;Magnesio hidróxido;https://pe.ivademecum.com/principio-activo-magnesio-hidroxido.html
PA0002467;Magnesio óxido;https://pe.ivademecum.com/principio-activo-magnesio-oxido.html
PA0002496;Manitol;https://pe.ivademecum.com/principio-activo-manitol.html
PA0002511;Mebendazol;https://pe.ivademecum.com/principio-activo-mebendazol.html
PA0002526;Medroxiprogesterona;https://pe.ivademecum.com/principio-activo-medroxiprogesterona.html
PA0002528;Mefenámico ácido;https://pe.ivademecum.com/principio-activo-mefenamico-acido.html
PA0002531;Mefloquina;https://pe.ivademecum.com/principio-activo-mefloquina.html
PA0002532;Megestrol;https://pe.ivademecum.com/principio-activo-megestrol.html
PA0002543;Melatonina;https://pe.ivademecum.com/principio-activo-melatonina.html
PA0002549;Meloxicam;https://pe.ivademecum.com/principio-activo-meloxicam.html
PA0002550;Memantina;https://pe.ivademecum.com/principio-activo-memantina.html
PA0002561;Mepiramina;https://pe.ivademecum.com/principio-activo-mepiramina.html
PA0002570;Mercaptopurina;https://pe.ivademecum.com/principio-activo-mercaptopurina.html
PA0002573;Meropenem;https://pe.ivademecum.com/principio-activo-meropenem.html
PA0002574;Mesalazina;https://pe.ivademecum.com/principio-activo-mesalazina.html
PA0002575;Mesna;https://pe.ivademecum.com/principio-activo-mesna.html
PA0002592;Metformina;https://pe.ivademecum.com/principio-activo-metformina.html
PA0002596;Metildopa;https://pe.ivademecum.com/principio-activo-metildopa.html
PA0002598;Metilergonovina;https://pe.ivademecum.com/principio-activo-metilergonovina.html
PA0002599;Metilfenidato;https://pe.ivademecum.com/principio-activo-metilfenidato.html
PA0002609;Metilprednisolona;https://pe.ivademecum.com/principio-activo-metilprednisolona.html
PA0002610;Metilprednisolona aceponato;https://pe.ivademecum.com/principio-activo-metilprednisolona-aceponato.html
PA0002617;Metimazol;https://pe.ivademecum.com/principio-activo-metimazol.html
PA0002627;Metoclopramida;https://pe.ivademecum.com/principio-activo-metoclopramida.html
PA0002632;Metoprolol;https://pe.ivademecum.com/principio-activo-metoprolol.html
PA0002633;Metotrexato;https://pe.ivademecum.com/principio-activo-metotrexato.html
PA0002639;Metronidazol;https://pe.ivademecum.com/principio-activo-metronidazol.html
PA0002645;Micofenolato mofetilo;https://pe.ivademecum.com/principio-activo-micofenolato-mofetilo.html
PA0002646;Micofenólico ácido;https://pe.ivademecum.com/principio-activo-micofenolico-acido.html
PA0002647;Miconazol;https://pe.ivademecum.com/principio-activo-miconazol.html
PA0002648;Midazolam;https://pe.ivademecum.com/principio-activo-midazolam.html
PA0002660;Minociclina;https://pe.ivademecum.com/principio-activo-minociclina.html
PA0002661;Minoxidil;https://pe.ivademecum.com/principio-activo-minoxidil.html
PA0002667;Mirtazapina;https://pe.ivademecum.com/principio-activo-mirtazapina.html
PA0002668;Misoprostol;https://pe.ivademecum.com/principio-activo-misoprostol.html
PA0002669;Mitomicina;https://pe.ivademecum.com/principio-activo-mitomicina.html
PA0002671;Mitoxantrona;https://pe.ivademecum.com/principio-activo-mitoxantrona.html
PA0002674;Moclobemida;https://pe.ivademecum.com/principio-activo-moclobemida.html
PA0002675;Modafinilo;https://pe.ivademecum.com/principio-activo-modafinilo.html
PA0002683;Mometasona;https://pe.ivademecum.com/principio-activo-mometasona.html
PA0002686;Montelukast;https://pe.ivademecum.com/principio-activo-montelukast.html
PA0002690;Morfina;https://pe.ivademecum.com/principio-activo-morfina.html
PA0002692;Mosaprida;https://pe.ivademecum.com/principio-activo-mosaprida.html
PA0002694;Moxifloxacina;https://pe.ivademecum.com/principio-activo-moxifloxacina.html
PA0002701;Mupirocina;https://pe.ivademecum.com/principio-activo-mupirocina.html
PA0002706;Nadifloxacina;https://pe.ivademecum.com/principio-activo-nadifloxacina.html
PA0002710;Nafazolina;https://pe.ivademecum.com/principio-activo-nafazolina.html
PA0002716;Nalidíxico ácido;https://pe.ivademecum.com/principio-activo-nalidixico-acido.html
PA0002720;Naltrexona;https://pe.ivademecum.com/principio-activo-naltrexona.html
PA0002721;Nandrolona;https://pe.ivademecum.com/principio-activo-nandrolona.html
PA0002723;Naproxeno;https://pe.ivademecum.com/principio-activo-naproxeno.html
PA0002726;Naratriptán;https://pe.ivademecum.com/principio-activo-naratriptan.html
PA0002732;Nateglinida;https://pe.ivademecum.com/principio-activo-nateglinida.html
PA0002733;Nebivolol;https://pe.ivademecum.com/principio-activo-nebivolol.html
PA0002734;Nedocromil;https://pe.ivademecum.com/principio-activo-nedocromil.html
PA0002739;Nelfinavir;https://pe.ivademecum.com/principio-activo-nelfinavir.html
PA0002741;Neomicina;https://pe.ivademecum.com/principio-activo-neomicina.html
PA0002742;Neomicina + polimixina B + bacitracina;https://pe.ivademecum.com/principio-activo-neomicina-polimixina-b-bacitracina.html
PA0002743;Neostigmina;https://pe.ivademecum.com/principio-activo-neostigmina.html
PA0002744;Nepafenac;https://pe.ivademecum.com/principio-activo-nepafenac.html
PA0002746;Netilmicina;https://pe.ivademecum.com/principio-activo-netilmicina.html
PA0002748;Nevirapina;https://pe.ivademecum.com/principio-activo-nevirapina.html
PA0002759;Nicotina;https://pe.ivademecum.com/principio-activo-nicotina.html
PA0002760;Nicotinamida;https://pe.ivademecum.com/principio-activo-nicotinamida.html
PA0002761;Nicotínico ácido;https://pe.ivademecum.com/principio-activo-nicotinico-acido.html
PA0002763;Nifedipina;https://pe.ivademecum.com/principio-activo-nifedipina.html
PA0002772;Nilotinib;https://pe.ivademecum.com/principio-activo-nilotinib.html
PA0002774;Nimesulida;https://pe.ivademecum.com/principio-activo-nimesulida.html
PA0002775;Nimodipina;https://pe.ivademecum.com/principio-activo-nimodipina.html
PA0002782;Nistatina;https://pe.ivademecum.com/principio-activo-nistatina.html
PA0002783;Nitazoxanida;https://pe.ivademecum.com/principio-activo-nitazoxanida.html
PA0002790;Nitrofurantoína;https://pe.ivademecum.com/principio-activo-nitrofurantoina.html
PA0002791;Nitrofurazona;https://pe.ivademecum.com/principio-activo-nitrofurazona.html
PA0002793;Nitroglicerina;https://pe.ivademecum.com/principio-activo-nitroglicerina.html
PA0002795;Nitroprusiato sódico;https://pe.ivademecum.com/principio-activo-nitroprusiato-sodico.html
PA0002800;Nomegestrol;https://pe.ivademecum.com/principio-activo-nomegestrol.html
PA0002802;Nonoxinol;https://pe.ivademecum.com/principio-activo-nonoxinol.html
PA0002804;Norelgestromina + etinilestradiol;https://pe.ivademecum.com/principio-activo-norelgestromina-etinilestradiol.html
PA0002806;Noretisterona;https://pe.ivademecum.com/principio-activo-noretisterona.html
PA0002807;Norfloxacina;https://pe.ivademecum.com/principio-activo-norfloxacina.html
PA0002810;Norgestrel;https://pe.ivademecum.com/principio-activo-norgestrel.html
PA0002814;Noscapina;https://pe.ivademecum.com/principio-activo-noscapina.html
PA0002831;Octreotida;https://pe.ivademecum.com/principio-activo-octreotida.html
PA0002832;Ofloxacina;https://pe.ivademecum.com/principio-activo-ofloxacina.html
PA0002834;Olanzapina;https://pe.ivademecum.com/principio-activo-olanzapina.html
PA0002840;Olmesartán medoximil;https://pe.ivademecum.com/principio-activo-olmesartan-medoximil.html
PA0002841;Olopatadina;https://pe.ivademecum.com/principio-activo-olopatadina.html
PA0002844;Omeprazol;https://pe.ivademecum.com/principio-activo-omeprazol.html
PA0002846;OnabotulinumtoxinA;https://pe.ivademecum.com/principio-activo-onabotulinumtoxina.html
PA0002847;Ondansetrón;https://pe.ivademecum.com/principio-activo-ondansetron.html
PA0002851;Orciprenalina;https://pe.ivademecum.com/principio-activo-orciprenalina.html
PA0002852;Orfenadrina;https://pe.ivademecum.com/principio-activo-orfenadrina.html
PA0002854;Orlistat;https://pe.ivademecum.com/principio-activo-orlistat.html
PA0002864;Oseltamivir;https://pe.ivademecum.com/principio-activo-oseltamivir.html
PA0002865;Otilonio bromuro;https://pe.ivademecum.com/principio-activo-otilonio-bromuro.html
PA0002868;Oxacilina;https://pe.ivademecum.com/principio-activo-oxacilina.html
PA0002870;Oxaliplatino;https://pe.ivademecum.com/principio-activo-oxaliplatino.html
PA0002878;Oxcarbazepina;https://pe.ivademecum.com/principio-activo-oxcarbazepina.html
PA0002883;Oxibutinina;https://pe.ivademecum.com/principio-activo-oxibutinina.html
PA0002884;Oxicodona;https://pe.ivademecum.com/principio-activo-oxicodona.html
PA0002890;Oximetazolina;https://pe.ivademecum.com/principio-activo-oximetazolina.html
PA0002896;Oxitetraciclina;https://pe.ivademecum.com/principio-activo-oxitetraciclina.html
PA0002897;Oxitocina;https://pe.ivademecum.com/principio-activo-oxitocina.html
PA0002900;Oxolamina;https://pe.ivademecum.com/principio-activo-oxolamina.html
PA0002906;Paclitaxel;https://pe.ivademecum.com/principio-activo-paclitaxel.html
PA0002910;Palivizumab;https://pe.ivademecum.com/principio-activo-palivizumab.html
PA0002913;Palonosetrón;https://pe.ivademecum.com/principio-activo-palonosetron.html
PA0002917;Pamidronato disódico;https://pe.ivademecum.com/principio-activo-pamidronato-disodico.html
PA0002919;Pancreatina;https://pe.ivademecum.com/principio-activo-pancreatina.html
PA0002925;Pantenol;https://pe.ivademecum.com/principio-activo-pantenol.html
PA0002927;Pantoprazol;https://pe.ivademecum.com/principio-activo-pantoprazol.html
PA0002931;Papaverina;https://pe.ivademecum.com/principio-activo-papaverina.html
PA0002933;Paracetamol;https://pe.ivademecum.com/principio-activo-paracetamol.html
PA0002945;Parecoxib;https://pe.ivademecum.com/principio-activo-parecoxib.html
PA0002947;Paricalcitol;https://pe.ivademecum.com/principio-activo-paricalcitol.html
PA0002950;Paroxetina;https://pe.ivademecum.com/principio-activo-paroxetina.html
PA0002956;Pegaptanib sódico;https://pe.ivademecum.com/principio-activo-pegaptanib-sodico.html
PA0002958;Pegfilgrastim;https://pe.ivademecum.com/principio-activo-pegfilgrastim.html
PA0002961;Pegvisomant;https://pe.ivademecum.com/principio-activo-pegvisomant.html
PA0002965;Pemetrexed;https://pe.ivademecum.com/principio-activo-pemetrexed.html
PA0002970;Penicilamina;https://pe.ivademecum.com/principio-activo-penicilamina.html
PA0002972;Penicilina G benzatínica;https://pe.ivademecum.com/principio-activo-penicilina-g-benzatinica.html
PA0002973;Penicilina G clemizol;https://pe.ivademecum.com/principio-activo-penicilina-g-clemizol.html
PA0002975;Penicilina G procaínica;https://pe.ivademecum.com/principio-activo-penicilina-g-procainica.html
PA0002976;Penicilina G sódica;https://pe.ivademecum.com/principio-activo-penicilina-g-sodica.html
PA0002991;Pentoxifilina;https://pe.ivademecum.com/principio-activo-pentoxifilina.html
PA0002997;Pepsina;https://pe.ivademecum.com/principio-activo-pepsina.html
PA0003004;Perindopril;https://pe.ivademecum.com/principio-activo-perindopril.html
PA0003006;Permetrina;https://pe.ivademecum.com/principio-activo-permetrina.html
PA0003021;Pilocarpina;https://pe.ivademecum.com/principio-activo-pilocarpina.html
PA0003024;Pimozida;https://pe.ivademecum.com/principio-activo-pimozida.html
PA0003025;Pinaverio bromuro;https://pe.ivademecum.com/principio-activo-pinaverio-bromuro.html
PA0003029;Pioglitazona;https://pe.ivademecum.com/principio-activo-pioglitazona.html
PA0003030;Pipemídico ácido;https://pe.ivademecum.com/principio-activo-pipemidico-acido.html
PA0003033;Piperacilina + tazobactam;https://pe.ivademecum.com/principio-activo-piperacilina-tazobactam.html
PA0003042;Piracetam;https://pe.ivademecum.com/principio-activo-piracetam.html
PA0003043;Pirantelo;https://pe.ivademecum.com/principio-activo-pirantelo.html
PA0003045;Pirazinamida;https://pe.ivademecum.com/principio-activo-pirazinamida.html
PA0003047;Pirenoxina;https://pe.ivademecum.com/principio-activo-pirenoxina.html
PA0003053;Piridostigmina bromuro;https://pe.ivademecum.com/principio-activo-piridostigmina-bromuro.html
PA0003054;Piridoxina;https://pe.ivademecum.com/principio-activo-piridoxina.html
PA0003057;Piritinol;https://pe.ivademecum.com/principio-activo-piritinol.html
PA0003061;Piroxicam;https://pe.ivademecum.com/principio-activo-piroxicam.html
PA0003075;Plantago psyllium;https://pe.ivademecum.com/principio-activo-plantago-psyllium.html
PA0003076;Plasmina;https://pe.ivademecum.com/principio-activo-plasmina.html
PA0003079;Plata nitrato;https://pe.ivademecum.com/principio-activo-plata-nitrato.html
PA0003096;Polidocanol;https://pe.ivademecum.com/principio-activo-polidocanol.html
PA0003104;Poligelina;https://pe.ivademecum.com/principio-activo-poligelina.html
PA0003105;Polimixina B;https://pe.ivademecum.com/principio-activo-polimixina-b.html
PA0003115;Posaconazol;https://pe.ivademecum.com/principio-activo-posaconazol.html
PA0003124;Potasio citrato;https://pe.ivademecum.com/principio-activo-potasio-citrato.html
PA0003125;Potasio cloruro;https://pe.ivademecum.com/principio-activo-potasio-cloruro.html
PA0003128;Potasio fosfato;https://pe.ivademecum.com/principio-activo-potasio-fosfato.html
PA0003130;Potasio gluconato;https://pe.ivademecum.com/principio-activo-potasio-gluconato.html
PA0003144;Potasio yoduro;https://pe.ivademecum.com/principio-activo-potasio-yoduro.html
PA0003146;Povidona yodada;https://pe.ivademecum.com/principio-activo-povidona-yodada.html
PA0003149;Pramipexol;https://pe.ivademecum.com/principio-activo-pramipexol.html
PA0003152;Pramoxina;https://pe.ivademecum.com/principio-activo-pramoxina.html
PA0003156;Prasugrel;https://pe.ivademecum.com/principio-activo-prasugrel.html
PA0003157;Pravastatín;https://pe.ivademecum.com/principio-activo-pravastatin.html
PA0003159;Praziquantel;https://pe.ivademecum.com/principio-activo-praziquantel.html
PA0003163;Prednicarbato;https://pe.ivademecum.com/principio-activo-prednicarbato.html
PA0003164;Prednisolona;https://pe.ivademecum.com/principio-activo-prednisolona.html
PA0003165;Prednisona;https://pe.ivademecum.com/principio-activo-prednisona.html
PA0003166;Pregabalina;https://pe.ivademecum.com/principio-activo-pregabalina.html
PA0003172;Pridinol;https://pe.ivademecum.com/principio-activo-pridinol.html
PA0003173;Prilocaína;https://pe.ivademecum.com/principio-activo-prilocaina.html
PA0003180;Procaína;https://pe.ivademecum.com/principio-activo-procaina.html
PA0003191;Progesterona;https://pe.ivademecum.com/principio-activo-progesterona.html
PA0003197;Promestrieno;https://pe.ivademecum.com/principio-activo-promestrieno.html
PA0003198;Prometazina;https://pe.ivademecum.com/principio-activo-prometazina.html
PA0003202;Propafenona;https://pe.ivademecum.com/principio-activo-propafenona.html
PA0003205;Propanolol;https://pe.ivademecum.com/principio-activo-propanolol.html
PA0003206;Proparacaína;https://pe.ivademecum.com/principio-activo-proparacaina.html
PA0003210;Propericiazina;https://pe.ivademecum.com/principio-activo-propericiazina.html
PA0003217;Propinoxato;https://pe.ivademecum.com/principio-activo-propinoxato.html
PA0003220;Propofol;https://pe.ivademecum.com/principio-activo-propofol.html
PA0003225;Protamina;https://pe.ivademecum.com/principio-activo-protamina.html
PA0003226;Proteasa;https://pe.ivademecum.com/principio-activo-proteasa.html
PA0003242;Pygeum africanum;https://pe.ivademecum.com/principio-activo-pygeum-africanum.html
PA0003247;Quetiapina;https://pe.ivademecum.com/principio-activo-quetiapina.html
PA0003253;Quinapril;https://pe.ivademecum.com/principio-activo-quinapril.html
PA0004380;Quinfamida;https://pe.ivademecum.com/principio-activo-quinfamida.html
